,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
533,19448926,Sonder | The Conrad | Peaceful 3BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19448926,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
534,19469130,Sonder | The Conrad | Calming 3BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19469130,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
535,19469134,Sonder | The Conrad | Relaxed 2BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19469134,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
537,19527633,Sonder | The Conrad | Stunning 3BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19527633,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
538,19544387,Sonder | The Conrad | Charming 2BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19544387,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
539,19552273,Sonder | The Conrad | Architectural 4BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19552273,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
541,19691987,Sonder | The Conrad | Charming 3BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19691987,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
542,19694265,Sonder | The Conrad | Quaint 2BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19694265,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
543,19694483,Sonder | The Conrad | Lovely 2BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19694483,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
544,19695858,Sonder | The Conrad | Stunning 2BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19695858,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
546,19823776,Sonder | The Conrad | Beautiful 2BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/19823776,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
592,21487043,Sonder | Winthrop Square | Quaint Studio,7-1,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/21487043,https://www.airbnb.com/users/show/12243051,30.0,974333,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
623,22175348,Sonder | The Conrad | Industrial 4BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/22175348,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
624,22245255,Sonder | The Conrad | Vibrant 4BR,7-2,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/22245255,https://www.airbnb.com/users/show/12243051,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
707,23411464,Sonder *Monthly Discounts* Studio at Pierce Boston,7-4,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/23411464,https://www.airbnb.com/users/show/12243051,2.0,918313,?,,"Fenway-Kenmore is known for baseball and beer, but there's plenty more to discover. Walk through streets lined with 19th century brownstones or stroll through Back Bay Fens park and lounge by the beautiful rose garden. Explore the hip bars and restaurants around Kenmore Square, or experience the lively sports bars lining Lansdowne Street.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
711,23452923,Sonder *Monthly Discounts* 3BR Near Whole Foods Market,7-4,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/23452923,https://www.airbnb.com/users/show/12243051,2.0,918313,?,,"Fenway-Kenmore is known for baseball and beer, but there's plenty more to discover. Walk through streets lined with 19th century brownstones or stroll through Back Bay Fens park and lounge by the beautiful rose garden. Explore the hip bars and restaurants around Kenmore Square, or experience the lively sports bars lining Lansdowne Street.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
712,23467213,Sonder *Weekly Discounts* 3BR Near Fenway Park,7-4,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/23467213,https://www.airbnb.com/users/show/12243051,2.0,918313,?,,"Fenway-Kenmore is known for baseball and beer, but there's plenty more to discover. Walk through streets lined with 19th century brownstones or stroll through Back Bay Fens park and lounge by the beautiful rose garden. Explore the hip bars and restaurants around Kenmore Square, or experience the lively sports bars lining Lansdowne Street.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
713,23487192,Sonder *Monthly Discounts* 1BR Near Fenway Park,7-4,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/23487192,https://www.airbnb.com/users/show/12243051,2.0,918313,?,,"Fenway-Kenmore is known for baseball and beer, but there's plenty more to discover. Walk through streets lined with 19th century brownstones or stroll through Back Bay Fens park and lounge by the beautiful rose garden. Explore the hip bars and restaurants around Kenmore Square, or experience the lively sports bars lining Lansdowne Street.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
715,23502085,Sonder *Weekly Discounts* 2BR Near Whole Foods Market,7-4,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/23502085,https://www.airbnb.com/users/show/12243051,2.0,918313,?,,"Fenway-Kenmore is known for baseball and beer, but there's plenty more to discover. Walk through streets lined with 19th century brownstones or stroll through Back Bay Fens park and lounge by the beautiful rose garden. Explore the hip bars and restaurants around Kenmore Square, or experience the lively sports bars lining Lansdowne Street.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
716,23524596,Sonder *Weekly Discounts* Studio Near Target,7-4,CorpGroup5,Sonder,Sonder,12243051.0,https://www.airbnb.com/rooms/23524596,https://www.airbnb.com/users/show/12243051,2.0,918313,?,,"Fenway-Kenmore is known for baseball and beer, but there's plenty more to discover. Walk through streets lined with 19th century brownstones or stroll through Back Bay Fens park and lounge by the beautiful rose garden. Explore the hip bars and restaurants around Kenmore Square, or experience the lively sports bars lining Lansdowne Street.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1232,37152036,Sonder | 1BR Near Whole Foods Market,7-5,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/37152036,https://www.airbnb.com/users/show/224829568,2.0,392773,?,,"Beacon Hill is walking distance to downtown, the waterfront, excellent dining, and the T. It's known for its Federal rowhouses, narrow streets, and brick sidewalks. Boston Common and Public Gardens are located at the base of the hill.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1238,37253472,Sonder | Studio *Near Whole Foods Market*,7-6,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/37253472,https://www.airbnb.com/users/show/224829568,2.0,392773,?,,"Beacon Hill is walking distance to downtown, the waterfront, excellent dining, and the T. It's known for its Federal rowhouses, narrow streets, and brick sidewalks. Boston Common and Public Gardens are located at the base of the hill.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1271,38018931,Sonder *Discounted Rates* 1BR in Beacon Hill,7-5,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/38018931,https://www.airbnb.com/users/show/224829568,2.0,392773,?,,"Beacon Hill is walking distance to downtown, the waterfront, excellent dining, and the T. It's known for its Federal rowhouses, narrow streets, and brick sidewalks. Boston Common and Public Gardens are located at the base of the hill.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1369,38846150,Sonder | Theater District | Pleasant 1BR,7-7,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/38846150,https://www.airbnb.com/users/show/224829568,30.0,986025,?,,"Home to Boston's Opera House, the Theater District is filled with charming theaters and concert halls. Located right on beautiful Boston Common, you're just steps from Newbury Street, Chinatown, the waterfront, and all of central Boston. Don't miss a chance to explore all that this lively neighborhood has to offer.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
